route_id,service_id,trip_id,trip_headsign,direction_id,block_id,shape_id
OCE645688,5448,OCESN850610F0400442757,"850610",0,,
OCE645688,5422,OCESN850608F0400442753,"850608",0,,
OCE645688,424,OCESN850610F0300342756,"850610",0,,
OCE645688,424,OCESN850616F0400442766,"850616",0,,
OCE645688,5424,OCESN850614F0400442764,"850614",0,,
OCE645688,184,OCESN850616F0500542767,"850616",0,,
OCE645688,5424,OCESN850618F0600642773,"850618",0,,
OCE645688,5421,OCESN850618F0500542772,"850618",0,,
OCE645688,5241,OCESN850604F0600642740,"850604",0,,
OCE645688,5451,OCESN850604F0300342741,"850604",0,,
OCE645688,424,OCESN850602F0400442737,"850602",0,,
OCE645688,5421,OCESN850614F0300342763,"850614",0,,
OCE645688,184,OCESN850602F0500542736,"850602",0,,
OCE645688,1625,OCESN850678F0200242821,"850678",0,,
OCE645688,167,OCESN850672F0200242813,"850672",0,,
OCE645688,167,OCESN850670F0200242810,"850670",0,,
OCE645688,167,OCESN850674F0200242816,"850674",0,,
OCE645688,1625,OCESN850676F0200242819,"850676",0,,
OCE536,146,OCESN851063F0100142852,"851063",1,,
OCE536,185,OCESN851065F0100142854,"851065",1,,
OCE536,156,OCESN851067F0100142856,"851067",1,,
OCE536,146,OCESN851061F0100142850,"851061",1,,
OCE536,167,OCESN851071F0100142858,"851071",1,,
OCE536,167,OCESN851073F0100142860,"851073",1,,
OCE536,185,OCESN851111F0100142877,"851111",1,,
OCE536,1753,OCESN851105F0100142869,"851105",1,,
OCE536,146,OCESN851123F0100142893,"851123",1,,
OCE536,5396,OCESN851107F0100142872,"851107",1,,
OCE536,146,OCESN851109F0100142875,"851109",1,,
OCE536,146,OCESN851117F0100142886,"851117",1,,
OCE536,146,OCESN851121F0100142892,"851121",1,,
OCE536,156,OCESN851125F0100142894,"851125",1,,
OCE536,5400,OCESN851115F0100142882,"851115",1,,
OCE536,5396,OCESN851113F0100142880,"851113",1,,
OCE536,1753,OCESN851103F0100142864,"851103",1,,
OCE536,5398,OCESN851127F0100142895,"851127",1,,
OCE536,1753,OCESN851101F0100142862,"851101",1,,
OCE536,5396,OCESN851119F0100142889,"851119",1,,
OCE536,5450,OCESN851003F0500542828,"851003",1,,
OCE536,2277,OCESN851005F0100142835,"851005",1,,
OCE536,2277,OCESN851001F0100142824,"851001",1,,
OCE536,5450,OCESN851001F0600642823,"851001",1,,
OCE536,2277,OCESN851003F0100142827,"851003",1,,
OCE536,5450,OCESN851005F0500542836,"851005",1,,
OCE536,2277,OCESN851025F0100142845,"851025",1,,
OCE536,1453,OCESN851023F0400442841,"851023",1,,
OCE536,1453,OCESN851025F0400442844,"851025",1,,
OCE536,2277,OCESN851023F0100142842,"851023",1,,
OCE536,2277,OCESN851021F0100142839,"851021",1,,
OCE536,1453,OCESN851021F0500542838,"851021",1,,
OCE536,167,OCESN851072F0100142859,"851072",0,,
OCE536,185,OCESN851118F0100142887,"851118",0,,
OCE536,5396,OCESN851116F0400442885,"851116",0,,
OCE536,167,OCESN851102F0100142863,"851102",0,,
OCE536,185,OCESN851108F0100142874,"851108",0,,
OCE536,146,OCESN851110F0100142876,"851110",0,,
OCE536,1753,OCESN851104F0100142867,"851104",0,,
OCE536,5396,OCESN851106F0100142870,"851106",0,,
OCE536,146,OCESN851112F0100142878,"851112",0,,
OCE536,185,OCESN851114F0100142881,"851114",0,,
OCE536,5400,OCESN851120F0100142890,"851120",0,,
OCE536,2277,OCESN851002F0100142825,"851002",0,,
OCE536,5456,OCESN851004F0100142833,"851004",0,,
OCE536,1453,OCESN851002F0600642826,"851002",0,,
OCE536,5455,OCESN851004F0900942830,"851004",0,,
OCE536,167,OCESN851006F0100142837,"851006",0,,
OCE536,5457,OCESN851004F1001042832,"851004",0,,
OCE536,146,OCESN851062F0100142851,"851062",0,,
OCE536,146,OCESN851064F0100142853,"851064",0,,
OCE536,156,OCESN851068F0100142857,"851068",0,,
OCE536,156,OCESN851066F0100142855,"851066",0,,
OCE536,146,OCESN851060F0100142849,"851060",0,,
OCE536,167,OCESN851042F0100142848,"851042",0,,
OCE536,167,OCESN851024F0100142843,"851024",0,,
OCE536,1453,OCESN851026F0400442846,"851026",0,,
OCE536,2277,OCESN851026F0100142847,"851026",0,,
OCE536,167,OCESN851022F0100142840,"851022",0,,
OCE128635,342,OCESN851735F0300342955,"851735",1,,
OCE128635,1270,OCESN851737F0300342956,"851737",1,,
OCE128635,342,OCESN851739F0400442958,"851739",1,,
OCE128635,437,OCESN851739F0300342959,"851739",1,,
OCE128635,146,OCESN851755F0200242976,"851755",1,,
OCE128635,424,OCESN851715F0300342921,"851715",1,,
OCE128635,437,OCESN851741F0400442961,"851741",1,,
OCE128635,184,OCESN851715F0400442922,"851715",1,,
OCE128635,342,OCESN851751F0700742974,"851751",1,,
OCE128635,437,OCESN851735F0200242954,"851735",1,,
OCE128635,424,OCESN851707F0400442906,"851707",1,,
OCE128635,424,OCESN851705F0500542904,"851705",1,,
OCE128635,184,OCESN851705F0600642903,"851705",1,,
OCE128635,5417,OCESN851709F0900942911,"851709",1,,
OCE128635,5416,OCESN851709F0500542910,"851709",1,,
OCE128635,184,OCESN851707F0500542907,"851707",1,,
OCE128635,424,OCESN851727F0300342941,"851727",1,,
OCE128635,184,OCESN851731F0500542949,"851731",1,,
OCE128635,424,OCESN851731F0400442950,"851731",1,,
OCE128635,146,OCESN851733F0400442953,"851733",1,,
OCE128635,184,OCESN851727F0400442942,"851727",1,,
OCE128635,184,OCESN851729F0500542945,"851729",1,,
OCE128635,424,OCESN851729F0400442946,"851729",1,,
OCE128635,184,OCESN851719F0400442927,"851719",1,,
OCE128635,167,OCESN851717F0200242925,"851717",1,,
OCE128635,424,OCESN851719F0300342928,"851719",1,,
OCE128635,243,OCESN851721F0400442931,"851721",1,,
OCE128635,156,OCESN851745F0300342965,"851745",1,,
OCE128635,5428,OCESN851721F0300342932,"851721",1,,
OCE128635,167,OCESN851701F0400442897,"851701",1,,
OCE128635,437,OCESN851751F0600642973,"851751",1,,
OCE128635,156,OCESN851743F0200242964,"851743",1,,
OCE128635,342,OCESN851741F0600642962,"851741",1,,
OCE128635,437,OCESN851749F0400442970,"851749",1,,
OCE128635,5426,OCESN851761F0100142978,"851761",1,,
OCE128635,243,OCESN851761F0200242979,"851761",1,,
OCE128635,156,OCESN851757F0300342977,"851757",1,,
OCE128635,184,OCESN851713F0400442917,"851713",1,,
OCE128635,424,OCESN851713F0300342918,"851713",1,,
OCE128635,167,OCESN851703F0300342900,"851703",1,,
OCE128635,184,OCESN851725F0500542938,"851725",1,,
OCE128635,424,OCESN851725F0400442937,"851725",1,,
OCE128635,5392,OCESN851723F0300342935,"851723",1,,
OCE128635,167,OCESN851711F0300342914,"851711",1,,
OCE128635,342,OCESN851749F0500542971,"851749",1,,
OCE128635,424,OCESN851710F0400442912,"851710",0,,
OCE128635,167,OCESN851706F0200242905,"851706",0,,
OCE128635,424,OCESN851708F0300342908,"851708",0,,
OCE128635,184,OCESN851708F0400442909,"851708",0,,
OCE128635,243,OCESN851746F0400442967,"851746",0,,
OCE128635,156,OCESN851748F0200242969,"851748",0,,
OCE128635,156,OCESN851754F0200242975,"851754",0,,
OCE128635,424,OCESN851720F0400442930,"851720",0,,
OCE128635,5423,OCESN851716F0400442924,"851716",0,,
OCE128635,299,OCESN851718F0200242926,"851718",0,,
OCE128635,184,OCESN851720F0500542929,"851720",0,,
OCE128635,184,OCESN851702F0500542899,"851702",0,,
OCE128635,5418,OCESN851704F0400442901,"851704",0,,
OCE128635,184,OCESN851704F0500542902,"851704",0,,
OCE128635,424,OCESN851702F0400442898,"851702",0,,
OCE128635,424,OCESN851722F0400442933,"851722",0,,
OCE128635,184,OCESN851722F0500542934,"851722",0,,
OCE128635,167,OCESN851724F0300342936,"851724",0,,
OCE128635,5426,OCESN851746F0300342966,"851746",0,,
OCE128635,2006,OCESN851732F0400442951,"851732",0,,
OCE128635,2007,OCESN851732F0300342952,"851732",0,,
OCE128635,146,OCESN851738F0300342957,"851738",0,,
OCE128635,184,OCESN851730F0400442948,"851730",0,,
OCE128635,424,OCESN851728F0300342943,"851728",0,,
OCE128635,184,OCESN851728F0400442944,"851728",0,,
OCE128635,5418,OCESN851730F0300342947,"851730",0,,
OCE128635,5419,OCESN851716F0500542923,"851716",0,,
OCE128635,5421,OCESN851712F0300342915,"851712",0,,
OCE128635,184,OCESN851710F0500542913,"851710",0,,
OCE128635,5419,OCESN851712F0400442916,"851712",0,,
OCE128635,146,OCESN851740F0200242960,"851740",0,,
OCE128635,5420,OCESN851714F0400442920,"851714",0,,
OCE128635,5419,OCESN851714F0500542919,"851714",0,,
OCE128635,5437,OCESN851726F0300342939,"851726",0,,
OCE128635,342,OCESN851726F0400442940,"851726",0,,
OCESN-87444000-87411017,4529,OCESN852083F0300343096,"852083",1,,
OCESN-87444000-87411017,4528,OCESN852083F0200243095,"852083",1,,
OCESN-87444000-87411017,4523,OCESN852039F0200243024,"852039",1,,
OCESN-87444000-87411017,4562,OCESN852041F0200243025,"852041",1,,
OCESN-87444000-87411017,4560,OCESN852079F0800843094,"852079",1,,
OCESN-87444000-87411017,4511,OCESN852045F0100143034,"852045",1,,
OCESN-87444000-87411017,4514,OCESN852045F0400443033,"852045",1,,
OCESN-87444000-87411017,4512,OCESN852045F0200243035,"852045",1,,
OCESN-87444000-87411017,4518,OCESN852047F0300343038,"852047",1,,
OCESN-87444000-87411017,4527,OCESN852047F0100143036,"852047",1,,
OCESN-87444000-87411017,4549,OCESN852041F0300343027,"852041",1,,
OCESN-87444000-87411017,478,OCESN852079F0700743093,"852079",1,,
OCESN-87444000-87411017,4521,OCESN852043F0100143029,"852043",1,,
OCESN-87444000-87411017,4513,OCESN852045F0300343032,"852045",1,,
OCESN-87444000-87411017,4524,OCESN852043F0400443030,"852043",1,,
OCESN-87444000-87411017,4517,OCESN852087F0300343102,"852087",1,,
OCESN-87444000-87411017,4523,OCESN852091F0600643103,"852091",1,,
OCESN-87444000-87411017,4263,OCESN852085F1001043099,"852085",1,,
OCESN-87444000-87411017,4518,OCESN852087F0500543100,"852087",1,,
OCESN-87444000-87411017,4522,OCESN852091F1201243104,"852091",1,,
OCESN-87444000-87411017,4530,OCESN852095F0300343108,"852095",1,,
OCESN-87444000-87411017,4531,OCESN852095F0400443109,"852095",1,,
OCESN-87444000-87411017,4562,OCESN852091F1001043105,"852091",1,,
OCESN-87444000-87411017,4563,OCESN852091F1101143106,"852091",1,,
OCESN-87444000-87411017,4554,OCESN852085F0900943098,"852085",1,,
OCESN-87444000-87411017,4517,OCESN852037F0300343020,"852037",1,,
OCESN-87444000-87411017,4522,OCESN852039F0300343022,"852039",1,,
OCESN-87444000-87411017,4518,OCESN852037F0200243021,"852037",1,,
OCESN-87444000-87411017,4519,OCESN852035F0200243017,"852035",1,,
OCESN-87444000-87411017,3964,OCESN852033F0500543014,"852033",1,,
OCESN-87444000-87411017,4548,OCESN852033F1101143016,"852033",1,,
OCESN-87444000-87411017,4549,OCESN852033F1001043015,"852033",1,,
OCESN-87444000-87411017,4522,OCESN852071F0700743076,"852071",1,,
OCESN-87444000-87411017,4514,OCESN852079F0500543091,"852079",1,,
OCESN-87444000-87411017,4512,OCESN852079F0400443090,"852079",1,,
OCESN-87444000-87411017,2006,OCESN852077F0800843088,"852077",1,,
OCESN-87444000-87411017,4512,OCESN852031F0200243010,"852031",1,,
OCESN-87444000-87411017,4511,OCESN852031F0100143009,"852031",1,,
OCESN-87444000-87411017,4513,OCESN852031F0400443011,"852031",1,,
OCESN-87444000-87411017,4556,OCESN852033F0900943013,"852033",1,,
OCESN-87444000-87411017,4514,OCESN852031F0300343012,"852031",1,,
OCESN-87444000-87411017,4564,OCESN852077F0600643086,"852077",1,,
OCESN-87444000-87411017,4547,OCESN852073F0300343080,"852073",1,,
OCESN-87444000-87411017,4548,OCESN852073F1101143081,"852073",1,,
OCESN-87444000-87411017,342,OCESN852071F1001043079,"852071",1,,
OCESN-87444000-87411017,4549,OCESN852073F0900943083,"852073",1,,
OCESN-87444265-87411017,782,OCESN852091F1301343107,"852091",1,,
OCESN-87444265-87411017,782,OCESN852039F0100143023,"852039",1,,
OCESN-87444265-87411017,843,OCESN852077F0700743087,"852077",1,,
OCESN-87444265-87411017,782,OCESN852071F0800843077,"852071",1,,
OCESN-87444265-87411017,782,OCESN852043F0300343031,"852043",1,,
OCE581,179,OCESN852205F0200243120,"852205",1,,
OCE581,185,OCESN852207F0100143121,"852207",1,,
OCE581,2422,OCESN852225F0100143135,"852225",1,,
OCE581,185,OCESN852229F0200243137,"852229",1,,
OCE581,167,OCESN852201F0200243117,"852201",1,,
OCE581,167,OCESN852203F0200243119,"852203",1,,
OCE581,185,OCESN852217F0200243129,"852217",1,,
OCE581,167,OCESN852211F0200243124,"852211",1,,
OCE581,167,OCESN852221F0200243132,"852221",1,,
OCE581,1270,OCESN852209F0200243123,"852209",1,,
OCE581,167,OCESN852215F0200243128,"852215",1,,
OCE581,1270,OCESN852213F0200243126,"852213",1,,
OCE581,167,OCESN852301F0200243138,"852301",1,,
OCE581,167,OCESN852389F0200243157,"852389",1,,
OCE581,4471,OCESN852333F0200243143,"852333",1,,
OCE581,167,OCESN852331F0200243141,"852331",1,,
OCE581,691,OCESN852395F0300343160,"852395",1,,
OCE581,167,OCESN852339F0200243148,"852339",1,,
OCE581,4477,OCESN852337F0200243147,"852337",1,,
OCE581,4471,OCESN852335F0200243145,"852335",1,,
OCE581,167,OCESN852349F0200243154,"852349",1,,
OCE581,4476,OCESN852345F0100143152,"852345",1,,
OCE581,1475,OCESN852343F0200243151,"852343",1,,
OCE581,167,OCESN852131F0200243114,"852131",1,,
OCE581,167,OCESN852135F0200243115,"852135",1,,
OCE581,167,OCESN852310F0200243139,"852310",0,,
OCE581,4484,OCESN852336F0200243146,"852336",0,,
OCE581,4482,OCESN852390F0400443158,"852390",0,,
OCE581,4472,OCESN852334F0200243144,"852334",0,,
OCE581,167,OCESN852332F0200243142,"852332",0,,
OCE581,4471,OCESN852326F0100143140,"852326",0,,
OCE581,4481,OCESN852390F0300343159,"852390",0,,
OCE581,4488,OCESN852384F0300343155,"852384",0,,
OCE581,4472,OCESN852386F0100143156,"852386",0,,
OCE581,167,OCESN852342F0300343150,"852342",0,,
OCE581,167,OCESN852340F0200243149,"852340",0,,
OCE581,167,OCESN852346F0200243153,"852346",0,,
OCE581,1242,OCESN852214F0200243127,"852214",0,,
OCE581,185,OCESN852220F0100143131,"852220",0,,
OCE581,167,OCESN852226F0200243136,"852226",0,,
OCE581,1270,OCESN852224F0200243134,"852224",0,,
OCE581,1243,OCESN852222F0200243133,"852222",0,,
OCE581,167,OCESN852218F0300343130,"852218",0,,
OCE581,146,OCESN852200F0100143116,"852200",0,,
OCE581,782,OCESN852110F0400443112,"852110",0,,
OCE581,167,OCESN852202F0100143118,"852202",0,,
OCE581,1243,OCESN852212F0200243125,"852212",0,,
OCE581,1242,OCESN852208F0200243122,"852208",0,,
OCE581,167,OCESN852114F0200243113,"852114",0,,
OCE581,4561,OCESN852110F0200243111,"852110",0,,
OCE581,167,OCESN852104F0300343110,"852104",0,,
OCE10,2257,OCESN854169F0200243420,"854169",1,,
OCE10,1124,OCESN854173F0300343424,"854173",1,,
OCE10,2454,OCESN854173F0200243423,"854173",1,,
OCE10,2259,OCESN854181F0200243428,"854181",1,,
OCE10,2302,OCESN854177F0200243426,"854177",1,,
OCE10,2254,OCESN854129F0400443398,"854129",1,,
OCE10,2323,OCESN854111F0300343385,"854111",1,,
OCE10,2350,OCESN854117F0500543389,"854117",1,,
OCE10,1173,OCESN854117F0400443390,"854117",1,,
OCE10,2335,OCESN854135F0500543402,"854135",1,,
OCE10,232,OCESN854141F0200243407,"854141",1,,
OCE10,2331,OCESN854135F0600643401,"854135",1,,
OCE10,232,OCESN854107F0200243382,"854107",1,,
OCE10,2333,OCESN854147F0500543411,"854147",1,,
OCE10,2351,OCESN854153F0800843415,"854153",1,,
OCE10,2346,OCESN854123F0500543393,"854123",1,,
OCE10,2336,OCESN854147F0300343410,"854147",1,,
OCE10,2270,OCESN854159F0500543418,"854159",1,,
OCE10,1497,OCESN854159F0400443419,"854159",1,,
OCE10,2447,OCESN854153F0500543417,"854153",1,,
OCE10,953,OCESN854103F0200243379,"854103",1,,
OCE10,953,OCESN854129F0200243397,"854129",1,,
OCE10,2347,OCESN854123F0400443394,"854123",1,,
OCE10,2254,OCESN854134F0300343399,"854134",0,,
OCE10,2346,OCESN854124F0500543396,"854124",0,,
OCE10,2347,OCESN854124F0300343395,"854124",0,,
OCE10,2254,OCESN854118F0200243392,"854118",0,,
OCE10,2254,OCESN854140F0200243405,"854140",0,,
OCE10,953,OCESN854140F0300343406,"854140",0,,
OCE10,953,OCESN854118F0500543391,"854118",0,,
OCE10,2326,OCESN854958F0100143708,"854958",0,,
OCE10,2254,OCESN854104F0200243380,"854104",0,,
OCE10,953,OCESN854134F0200243400,"854134",0,,
OCE10,2328,OCESN854956F0100143707,"854956",0,,
OCE10,2334,OCESN854148F0200243413,"854148",0,,
OCE10,2254,OCESN854152F0200243414,"854152",0,,
OCE10,2336,OCESN854144F0300343409,"854144",0,,
OCE10,2332,OCESN854148F0400443412,"854148",0,,
OCE10,2335,OCESN854136F0300343403,"854136",0,,
OCE10,2331,OCESN854116F0500543388,"854116",0,,
OCE10,2333,OCESN854144F0500543408,"854144",0,,
OCE10,2331,OCESN854136F0500543404,"854136",0,,
OCE10,2335,OCESN854116F0300343387,"854116",0,,
OCE10,953,OCESN854110F0200243383,"854110",0,,
OCE10,953,OCESN854106F0100143381,"854106",0,,
OCE10,2323,OCESN854114F0300343386,"854114",0,,
OCE10,2254,OCESN854110F0300343384,"854110",0,,
OCE10,2259,OCESN854180F0200243427,"854180",0,,
OCE10,2302,OCESN854184F0200243429,"854184",0,,
OCE10,2259,OCESN854188F0200243430,"854188",0,,
OCE10,801,OCESN854172F0400443421,"854172",0,,
OCE10,2325,OCESN854172F0300343422,"854172",0,,
OCE10,2294,OCESN854176F0200243425,"854176",0,,
OCE805848,410,OCESN854197F0300343432,"854197",1,,
OCE805848,1124,OCESN854197F0100143433,"854197",1,,
OCE805848,2254,OCESN854194F0300343431,"854194",0,,
OCE164687,167,OCESN857671F0200244317,"857671",1,,
OCE164687,185,OCESN857675F0500544319,"857675",1,,
OCE164687,167,OCESN857679F0300344322,"857679",1,,
OCE164687,167,OCESN857653F0200244310,"857653",1,,
OCE164687,1242,OCESN857657F0300344312,"857657",1,,
OCE164687,3,OCESN857665F0300344314,"857665",1,,
OCE164687,1270,OCESN855231F0300343736,"855231",1,,
OCE164687,424,OCESN855207F0200243727,"855207",1,,
OCE164687,2275,OCESN855237F0300343738,"855237",1,,
OCE164687,184,OCESN855207F0300343728,"855207",1,,
OCE164687,2275,OCESN855227F0300343734,"855227",1,,
OCE164687,167,OCESN855219F0300343732,"855219",1,,
OCE164687,167,OCESN855211F0200243729,"855211",1,,
OCE164687,1270,OCESN855215F0200243730,"855215",1,,
OCE164687,424,OCESN855281F0400443756,"855281",1,,
OCE164687,424,OCESN855275F0200243752,"855275",1,,
OCE164687,184,OCESN855275F0300343753,"855275",1,,
OCE164687,184,OCESN855281F0300343755,"855281",1,,
OCE164687,167,OCESN855265F0300343748,"855265",1,,
OCE164687,1475,OCESN855253F0200243743,"855253",1,,
OCE164687,167,OCESN855247F0200243741,"855247",1,,
OCE164687,1242,OCESN855259F0300343747,"855259",1,,
OCE164687,167,OCESN857674F0300344318,"857674",0,,
OCE164687,184,OCESN857678F0400444321,"857678",0,,
OCE164687,424,OCESN857678F0300344320,"857678",0,,
OCE164687,1242,OCESN857656F0300344311,"857656",0,,
OCE164687,691,OCESN857686F0200244323,"857686",0,,
OCE164687,2364,OCESN857668F0400444315,"857668",0,,
OCE164687,167,OCESN857658F0300344313,"857658",0,,
OCE164687,167,OCESN855274F0200243751,"855274",0,,
OCE164687,167,OCESN855236F0300343737,"855236",0,,
OCE164687,1270,OCESN855266F0200243749,"855266",0,,
OCE164687,167,OCESN855270F0300343750,"855270",0,,
OCE164687,1475,OCESN855286F0200243757,"855286",0,,
OCE164687,2288,OCESN855224F0400443733,"855224",0,,
OCE164687,167,OCESN855280F0200243754,"855280",0,,
OCE164687,167,OCESN855246F0300343740,"855246",0,,
OCE164687,1242,OCESN855218F0200243731,"855218",0,,
OCE164687,167,OCESN855252F0300343742,"855252",0,,
OCE164687,2452,OCESN855254F0300343744,"855254",0,,
OCE164687,167,OCESN855206F0200243726,"855206",0,,
OCE164687,1242,OCESN855230F0300343735,"855230",0,,
OCE164687,167,OCESN855258F0300343746,"855258",0,,
OCE12,1628,OCESN855303F0200243758,"855303",1,,
OCE12,2253,OCESN855347F0200243772,"855347",1,,
OCE12,2445,OCESN855369F0300343780,"855369",1,,
OCE12,2444,OCESN855369F0200243779,"855369",1,,
OCE12,167,OCESN855307F0200243760,"855307",1,,
OCE12,1242,OCESN855315F0200243762,"855315",1,,
OCE12,167,OCESN855321F0200243764,"855321",1,,
OCE12,691,OCESN855363F0200243777,"855363",1,,
OCE12,1263,OCESN855373F0300343783,"855373",1,,
OCE12,2448,OCESN855373F0200243782,"855373",1,,
OCE12,691,OCESN855385F0200243784,"855385",1,,
OCE12,691,OCESN855337F0200243768,"855337",1,,
OCE12,185,OCESN855329F0300343767,"855329",1,,
OCE12,2309,OCESN855359F0200243775,"855359",1,,
OCE12,1270,OCESN855328F0100143766,"855328",0,,
OCE12,1243,OCESN855366F0200243778,"855366",0,,
OCE12,691,OCESN855346F0200243771,"855346",0,,
OCE12,2426,OCESN855342F0200243770,"855342",0,,
OCE12,1475,OCESN855360F0200243776,"855360",0,,
OCE12,1480,OCESN855318F0100143763,"855318",0,,
OCE12,1242,OCESN855314F0300343761,"855314",0,,
OCE12,691,OCESN855372F0200243781,"855372",0,,
OCE12,167,OCESN855304F0200243759,"855304",0,,
OCE12,2251,OCESN855322F0200243765,"855322",0,,
OCE12,185,OCESN855352F0200243773,"855352",0,,
OCE12,691,OCESN855354F0200243774,"855354",0,,
OCE11,691,OCESN855449F0200243798,"855449",1,,
OCE11,167,OCESN855403F0200243786,"855403",1,,
OCE11,3,OCESN855443F0200243795,"855443",1,,
OCE11,1290,OCESN855427F0200243791,"855427",1,,
OCE11,691,OCESN855471F0200243803,"855471",1,,
OCE11,1242,OCESN855417F0200243788,"855417",1,,
OCE11,1511,OCESN855475F0200243804,"855475",1,,
OCE11,2309,OCESN855463F0200243802,"855463",1,,
OCE11,691,OCESN855495F0200243807,"855495",1,,
OCE11,1243,OCESN855455F0300343800,"855455",1,,
OCE11,2256,OCESN855491F0200243806,"855491",1,,
OCE11,1475,OCESN855434F0200243793,"855434",0,,
OCE11,691,OCESN855462F0200243801,"855462",0,,
OCE11,3,OCESN855416F0300343787,"855416",0,,
OCE11,185,OCESN855428F0200243792,"855428",0,,
OCE11,167,OCESN855420F0200243789,"855420",0,,
OCE11,691,OCESN855440F0200243794,"855440",0,,
OCE11,691,OCESN855444F0200243796,"855444",0,,
OCE11,1475,OCESN855452F0200243799,"855452",0,,
OCE11,1243,OCESN855448F0300343797,"855448",0,,
OCE11,3,OCESN855424F0200243790,"855424",0,,
OCE11,167,OCESN855402F0200243785,"855402",0,,
OCE11,1270,OCESN855476F0200243805,"855476",0,,
OCESN-87474007-87473223,167,OCESN855781F0200243896,"855781",1,,
OCESN-87474007-87473223,185,OCESN855785F0200243898,"855785",1,,
OCE171,1480,OCESN855786F0400443900,"855786",0,,
OCE171,1270,OCESN855790F0200243901,"855790",0,,
OCE171,167,OCESN855782F0200243897,"855782",0,,
OCE1,691,OCESN855837F0300343916,"855837",1,,
OCE1,1270,OCESN855833F0200243914,"855833",1,,
OCE1,2254,OCESN855867F0300343925,"855867",1,,
OCE1,167,OCESN855857F0400443923,"855857",1,,
OCE1,1243,OCESN855831F0400443913,"855831",1,,
OCE1,167,OCESN855817F0300343908,"855817",1,,
OCE1,167,OCESN855807F0300343905,"855807",1,,
OCE1,1495,OCESN855825F0400443911,"855825",1,,
OCE1,1270,OCESN855823F0400443910,"855823",1,,
OCE1,2370,OCESN855867F0400443926,"855867",1,,
OCE1,185,OCESN855871F0500543928,"855871",1,,
OCE1,1485,OCESN855877F0400443930,"855877",1,,
OCE1,1480,OCESN855897F0400443936,"855897",1,,
OCE1,2256,OCESN855887F0300343935,"855887",1,,
OCE1,2420,OCESN855886F0400443932,"855886",0,,
OCE1,1243,OCESN855814F0300343907,"855814",0,,
OCE1,167,OCESN855822F0100143909,"855822",0,,
OCE1,1480,OCESN855826F0400443912,"855826",0,,
OCE1,2419,OCESN855886F0300343931,"855886",0,,
OCE1,953,OCESN855806F0300343902,"855806",0,,
OCE1,2421,OCESN855886F0600643934,"855886",0,,
OCE1,1270,OCESN855810F0400443906,"855810",0,,
OCE1,1254,OCESN855886F0500543933,"855886",0,,
OCE1,2254,OCESN855806F0500543904,"855806",0,,
OCE1,1270,OCESN855840F0400443919,"855840",0,,
OCE1,2270,OCESN855838F0400443918,"855838",0,,
OCE1,1243,OCESN855844F0400443920,"855844",0,,
OCE1,1243,OCESN855856F0300343922,"855856",0,,
OCE1,2256,OCESN855846F0300343921,"855846",0,,
OCE1,1270,OCESN855870F0400443927,"855870",0,,
OCE1,1243,OCESN855876F0300343929,"855876",0,,
OCE1,185,OCESN855836F0500543915,"855836",0,,
OCE1,2460,OCESN855838F0300343917,"855838",0,,
OCE1,167,OCESN855866F0300343924,"855866",0,,
OCE6,1475,OCESN856069F0300343957,"856069",1,,
OCE6,2256,OCESN856065F0300343956,"856065",1,,
OCE6,167,OCESN856089F0100143960,"856089",1,,
OCE6,167,OCESN856077F0200243959,"856077",1,,
OCE6,167,OCESN856025F0300343944,"856025",1,,
OCE6,167,OCESN856029F0300343945,"856029",1,,
OCE6,1484,OCESN856021F0300343942,"856021",1,,
OCE6,167,OCESN856007F0300343938,"856007",1,,
OCE6,1484,OCESN856011F0300343939,"856011",1,,
OCE6,167,OCESN856047F0300343951,"856047",1,,
OCE6,167,OCESN856051F0300343952,"856051",1,,
OCE6,167,OCESN856043F0300343949,"856043",1,,
OCE6,167,OCESN856039F0300343947,"856039",1,,
OCE6,1475,OCESN856157F0300343986,"856157",1,,
OCE6,167,OCESN856109F0200243963,"856109",1,,
OCE6,691,OCESN856187F0300343997,"856187",1,,
OCE6,2243,OCESN856121F0400443970,"856121",1,,
OCE6,167,OCESN856107F0300343962,"856107",1,,
OCE6,1243,OCESN856181F0400443996,"856181",1,,
OCE6,1270,OCESN856143F0300343980,"856143",1,,
OCE6,167,OCESN856147F0300343982,"856147",1,,
OCE6,691,OCESN856135F0300343976,"856135",1,,
OCE6,1243,OCESN856139F0300343978,"856139",1,,
OCE6,1475,OCESN856159F0300343988,"856159",1,,
OCE6,1270,OCESN856163F0300343990,"856163",1,,
OCE6,1243,OCESN856165F0200243992,"856165",1,,
OCE6,167,OCESN856153F0300343985,"856153",1,,
OCE6,167,OCESN856115F0500543967,"856115",1,,
OCE6,691,OCESN856169F0300343994,"856169",1,,
OCE6,185,OCESN856131F0300343974,"856131",1,,
OCE6,167,OCESN856127F0300343972,"856127",1,,
OCE6,167,OCESN856173F0200243995,"856173",1,,
OCE6,1270,OCESN856113F0300343966,"856113",1,,
OCE6,167,OCESN856062F0300343954,"856062",0,,
OCE6,167,OCESN856046F0300343950,"856046",0,,
OCE6,167,OCESN856056F0300343953,"856056",0,,
OCE6,1484,OCESN856034F0300343946,"856034",0,,
OCE6,167,OCESN856012F0300343940,"856012",0,,
OCE6,167,OCESN856024F0300343943,"856024",0,,
OCE6,1484,OCESN856040F0300343948,"856040",0,,
